STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,SPECIES,Species,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention,CURRENCY,Currency
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,21447,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,21955,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,24053,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,22433,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,18281,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,21796,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,18334,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,20446,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,14337,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,12402,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,14476,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,1995,,127,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,1996,,132,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,1997,,132,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,1998,,144,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,1999,,150,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2000,,138,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2001,,152,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2002,,141,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2003,,131,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2004,,127,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2005,,124,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2006,,108,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2007,,119,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2008,,117,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2009,,110,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2010,,105,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2011,,110,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2012,,110,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2013,,103,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2014,,113,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2015,,104,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2016,,108,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2017,,103,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2018,,103,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2019,,100,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2020,,111,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,CZE,Czechia,A,Annual,INLAND_FISH,Inland fisheries,2,Diadromous fishes,T,Tonnes,2021,,113,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,1995,,594,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,1996,,395,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,1997,,200,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,1998,,200,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,1999,,263,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2000,,277,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2001,,364,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2002,,352,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2003,,393,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2004,,352,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2005,,376,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2006,,374,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2007,,550,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2008,,630,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2009,,557,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2010,,738,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2011,,519,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2012,,444,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2013,,438,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2014,,431,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2015,,371,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2016,,374,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2017,,309,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2018,,282,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2019,,301,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2020,,279,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,TRS,Sea trout [Salmo trutta],T,Tonnes,2021,,201,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,KCY,Brown king crab [Paralithodes brevipes],T,Tonnes,2012,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,KCY,Brown king crab [Paralithodes brevipes],T,Tonnes,2013,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,KCY,Brown king crab [Paralithodes brevipes],T,Tonnes,2014,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,KCY,Brown king crab [Paralithodes brevipes],T,Tonnes,2015,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,KCY,Brown king crab [Paralithodes brevipes],T,Tonnes,2016,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,KCY,Brown king crab [Paralithodes brevipes],T,Tonnes,2017,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,KCY,Brown king crab [Paralithodes brevipes],T,Tonnes,2018,,9,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,KCY,Brown king crab [Paralithodes brevipes],T,Tonnes,2019,,105,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,KCY,Brown king crab [Paralithodes brevipes],T,Tonnes,2020,,34,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,RUS,Russia,A,Annual,INLAND_FISH,Inland fisheries,KCY,Brown king crab [Paralithodes brevipes],T,Tonnes,2021,,22,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,1995,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,1996,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,1997,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,1998,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,1999,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,2000,,9,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,2001,,7,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,2002,,7,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,2003,,7,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,2004,,7,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,2005,,8,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,2006,,5,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,2007,,6,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,2008,,5,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,2009,,7,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,POL,Poland,A,Annual,INLAND_FISH,Inland fisheries,FID,Orfe(=Ide) [Leuciscus idus],T,Tonnes,2010,,8,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
