STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,FLEET_SIZE,Fleet size,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,TWN,Chinese Taipei,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_UNK,LOA unknown,2019,,59.98,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,TWN,Chinese Taipei,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_UNK,LOA unknown,2020,,54.69,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,PER,Peru,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_60_75,60-74.9 m,2021,,6731.23,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2005,,753981,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2006,,783625,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2007,,788848,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2008,,788188,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2009,,773078,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2010,,739932,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2011,,767187,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2012,,808775,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2013,,829512,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2014,,815544,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2015,,768123,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2016,,726984,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2017,,728656.0632,,E,Estimated value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,IDN,Indonesia,A,Annual,VES,Vessels,VS,Vessels,_T,Total,2018,,719769,,P,Provisional value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2003,,32,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2004,,27,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2005,,25,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2006,,27,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2007,,23,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2008,,21,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2009,,19,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2010,,18,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2011,,23,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2012,,21,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2013,,16,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2014,,14,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2015,,19,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2016,,20,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2017,,13,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2018,,10,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2019,,13,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,VS,Vessels,LOA_6_12,6-11.9 m,2020,,13,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2006,,6176,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2007,,5961,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2008,,5643,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2009,,2940,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2010,,2744,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2011,,2919,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2012,,2856,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2013,,2616,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2014,,3126,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2015,,2873,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2016,,2409,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2017,,2657,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2018,,3056,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2019,,3325,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,AUS,Australia,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_30_36,30-35.9 m,2020,,2938,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,1995,,694,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,1996,,579,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,1997,,511,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,1998,,465,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,1999,,328,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2000,,363,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2001,,363,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2002,,328,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2003,,328,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2004,,328,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2005,,350,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2006,,278,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2007,,246,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2008,,246,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2009,,246,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2010,,267,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2011,,239,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2012,,171,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2013,,171,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2014,,171,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2015,,171,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2016,,131,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2017,,131,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2018,,131,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2019,,131,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,BEL,Belgium,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_12_18,12-17.9 m,2020,,65,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,1995,,8793,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,1996,,9799,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,1997,,8144,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,1998,,9271,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,1999,,9973,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2000,,11171,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2001,,10168,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2002,,10925,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2003,,10309,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2004,,12270,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2005,,11016,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2006,,11007,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2007,,8882,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2008,,6366,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2009,,5833,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2010,,6401,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2011,,7883,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2012,,8625,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2013,,8634,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2014,,8748,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2015,,9342,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2016,,7443,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2017,,6890,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2018,,6890,,A,Normal value,,,0,Units,0,Zero,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_FLEET@DF_FISH_FLEET(1.0),Fishing fleet,I,DNK,Denmark,A,Annual,VES,Vessels,GT,Gross tonnage,LOA_45_60,45-59.9 m,2019,,7524,,A,Normal value,,,0,Units,0,Zero,,
