STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,SPECIES,Species,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,CONF_STATUS,Confidentiality status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVENTION,Agricultural convention,CURRENCY,Currency
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BEL,Belgium,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,283,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BEL,Belgium,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,283,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,LUX,Luxembourg,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BEL,Belgium,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,283,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,18334,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,20446,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,14337,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PER,Peru,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,19465,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PER,Peru,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,18780.838,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PER,Peru,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,16292.73,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ISL,Iceland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,189,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ISL,Iceland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,211,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ISL,Iceland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,201,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ISL,Iceland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,176,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ISL,Iceland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,137,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ISL,Iceland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,124,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ISL,Iceland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,119,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ISL,Iceland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,0.012,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ISL,Iceland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,116,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ISL,Iceland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,260,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,ISL,Iceland,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,188,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BEL,Belgium,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,283,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BEL,Belgium,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,283,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,BEL,Belgium,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,283,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MYS,Malaysia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,5848,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MYS,Malaysia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,5177,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MYS,Malaysia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,6089,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MYS,Malaysia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,5568.698,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MYS,Malaysia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,5625.14,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MYS,Malaysia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,5561.94,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MYS,Malaysia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,4545,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,MYS,Malaysia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,5694,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,JPN,Japan,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,32694,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,JPN,Japan,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,30467,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,JPN,Japan,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,30443,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,JPN,Japan,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,32775,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,JPN,Japan,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,27774,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,JPN,Japan,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,25054,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,JPN,Japan,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,26777,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,JPN,Japan,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,21606,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,JPN,Japan,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,21585,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,JPN,Japan,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,18078,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,JPN,Japan,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,39576,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,JPN,Japan,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,34015,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IND,India,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,1463169,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IND,India,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,1226361,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IND,India,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,1255000,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IND,India,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,1346104,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IND,India,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,1462063,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,IND,India,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,1593100,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,12402,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,14476,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,21171,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,USA,United States,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,21447,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,COL,Colombia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,22495.168,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,COL,Colombia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,20757.859,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,COL,Colombia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,21068.204,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,COL,Colombia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,21049,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,COL,Colombia,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,24921,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FRA,France,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,1791,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FRA,France,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,1222,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FRA,France,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,1181.018,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FRA,France,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,1170.287,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FRA,France,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,1074.541,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FRA,France,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,1114.369,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FRA,France,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,1104.681,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FRA,France,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,1116.354,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FRA,France,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,1115.474,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FRA,France,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,1154.927,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FRA,France,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,1950,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,FRA,France,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,1870,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PRT,Portugal,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PRT,Portugal,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PRT,Portugal,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,3,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PRT,Portugal,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PRT,Portugal,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,2,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PRT,Portugal,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PRT,Portugal,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,3,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PRT,Portugal,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,1,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PRT,Portugal,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,1,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PRT,Portugal,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,1,,E,Estimated value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PRT,Portugal,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,PRT,Portugal,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,0,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,VNM,Viet Nam,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,163362,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,VNM,Viet Nam,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,159171,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,VNM,Viet Nam,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2014,,166274,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,VNM,Viet Nam,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2015,,146882,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,VNM,Viet Nam,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2016,,148798,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,VNM,Viet Nam,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2017,,161274,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,VNM,Viet Nam,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2018,,156290,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,VNM,Viet Nam,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2019,,146416.07,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,VNM,Viet Nam,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2020,,148133.1,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,VNM,Viet Nam,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2021,,149504.09,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,VNM,Viet Nam,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2010,,182655,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,VNM,Viet Nam,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2011,,167252,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2012,,35473,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
DATAFLOW,OECD.TAD.ARP:DSD_FISH_PROD@DF_FISH_INLAND(1.0),Inland fisheries,I,TUR,Türkiye,A,Annual,INLAND_FISH,Inland fisheries,_T,Total,T,Tonnes,2013,,34244,,A,Normal value,,,0,Units,0,Zero,LW,Live weight,,
